Date,Open,High,Low,Close,Adj Close,Volume
2020-09-02,0.030792,0.031174,0.028817,0.028844,0.028844,2324
2020-09-03,0.028832,0.028937,0.024075,0.024286,0.024286,2313
2020-09-04,0.024296,0.025418,0.023931,0.025033,0.025033,3583
2020-09-05,0.025028,0.029700,0.024289,0.029660,0.029660,3047
2020-09-06,0.029689,0.031933,0.028460,0.031522,0.031522,2453
2020-09-07,0.031525,0.031661,0.028549,0.029554,0.029554,1847
2020-09-08,0.029565,0.029749,0.028031,0.028657,0.028657,2111
2020-09-09,0.028658,0.028717,0.027209,0.027892,0.027892,1960
2020-09-10,0.027892,0.044988,0.027892,0.044968,0.044968,2446
2020-09-11,0.044971,0.045081,0.023934,0.027753,0.027753,1846
2020-09-12,0.027761,0.027768,0.021264,0.024561,0.024561,1972
2020-09-13,0.024563,0.024843,0.022934,0.023142,0.023142,1746
2020-09-14,0.023144,0.033042,0.023123,0.033031,0.033031,2335
2020-09-15,0.033031,0.033813,0.031762,0.031847,0.031847,1855
2020-09-16,0.031845,0.035027,0.031539,0.034760,0.034760,1953
2020-09-17,0.034760,0.036675,0.034358,0.034902,0.034902,2016
2020-09-18,0.034902,0.034956,0.029137,0.029851,0.029851,2199
2020-09-19,0.029855,0.031652,0.029855,0.030050,0.030050,2599
2020-09-20,0.030052,0.030052,0.029270,0.029616,0.029616,2013
2020-09-21,0.029610,0.029764,0.028123,0.028423,0.028423,2636
2020-09-22,0.028405,0.028562,0.028206,0.028447,0.028447,1879
2020-09-23,0.028446,0.028452,0.027536,0.027666,0.027666,2085
2020-09-24,0.027666,0.029074,0.027627,0.029045,0.029045,1967
2020-09-25,0.029045,0.029092,0.026852,0.026941,0.026941,1904
2020-09-26,0.026941,0.027345,0.025178,0.025558,0.025558,1965
2020-09-27,0.025558,0.025673,0.024758,0.024891,0.024891,2389
2020-09-28,0.024891,0.025284,0.024726,0.024739,0.024739,1814
2020-09-29,0.024739,0.029211,0.024586,0.029171,0.029171,2963
2020-09-30,0.029171,0.029178,0.028589,0.029050,0.029050,1950
2020-10-01,0.029049,0.029261,0.023144,0.025805,0.025805,1989
2020-10-02,0.025805,0.025817,0.025274,0.025594,0.025594,1894
2020-10-03,0.025592,0.025602,0.024246,0.024263,0.024263,1912
2020-10-04,0.024263,0.024789,0.024229,0.024748,0.024748,1927
2020-10-05,0.024752,0.024889,0.023623,0.023745,0.023745,1974
2020-10-06,0.023745,0.023934,0.023273,0.023544,0.023544,1997
2020-10-07,0.023544,0.023544,0.022394,0.022832,0.022832,1886
2020-10-08,0.022832,0.023947,0.022740,0.023469,0.023469,475
2020-10-09,0.023469,0.026925,0.022838,0.026814,0.026814,2213
2020-10-10,0.026814,0.027763,0.024354,0.024400,0.024400,2219
2020-10-11,0.024400,0.025748,0.024384,0.025388,0.025388,2160
2020-10-12,0.025388,0.025700,0.024946,0.025083,0.025083,2148
2020-10-13,0.025083,0.025634,0.024846,0.025137,0.025137,1950
2020-10-14,0.025137,0.025503,0.024764,0.025031,0.025031,2234
2020-10-15,0.025031,0.026616,0.024755,0.026443,0.026443,1992
2020-10-16,0.026444,0.026613,0.022705,0.022705,0.022705,2680
2020-10-17,0.022705,0.022715,0.020001,0.022144,0.022144,2630
2020-10-18,0.022144,0.023199,0.022124,0.023194,0.023194,3084
2020-10-19,0.023194,0.024162,0.022961,0.023858,0.023858,2145
2020-10-20,0.023858,0.024456,0.023779,0.024058,0.024058,2076
2020-10-21,0.024058,0.027018,0.024027,0.026257,0.026257,2483
2020-10-22,0.026257,0.026620,0.025211,0.025241,0.025241,2487
2020-10-23,0.025241,0.025427,0.020676,0.025333,0.025333,2448
2020-10-24,0.025340,0.026443,0.017626,0.017708,0.017708,2342
2020-10-25,0.017702,0.019223,0.017662,0.019020,0.019020,2922
2020-10-26,0.019029,0.019309,0.016926,0.017259,0.017259,2527
2020-10-27,0.017262,0.018575,0.017244,0.018411,0.018411,3323
2020-10-28,0.018433,0.019177,0.015811,0.016972,0.016972,3318
2020-10-29,0.016972,0.018777,0.014221,0.014264,0.014264,2704
2020-10-30,0.014264,0.021569,0.012690,0.021403,0.021403,259
2020-10-31,0.021404,0.021848,0.015405,0.021446,0.021446,2568
2020-11-01,0.021446,0.021572,0.020723,0.021008,0.021008,2459
2020-11-02,0.021009,0.021117,0.017722,0.017762,0.017762,3150
2020-11-03,0.017751,0.018740,0.017456,0.018646,0.018646,2415
2020-11-04,0.018693,0.018910,0.015390,0.015961,0.015961,2914
2020-11-05,0.015968,0.017198,0.014718,0.015419,0.015419,2625
2020-11-06,0.015418,0.015752,0.015020,0.015354,0.015354,3340
2020-11-07,0.015354,0.015751,0.014624,0.015040,0.015040,2691
2020-11-08,0.015041,0.020130,0.014953,0.020093,0.020093,3670
2020-11-09,0.020094,0.021130,0.019067,0.020740,0.020740,3038
2020-11-10,0.020739,0.022757,0.020577,0.021947,0.021947,1877
2020-11-11,0.021950,0.028430,0.021873,0.022922,0.022922,3197
2020-11-12,0.022936,0.024015,0.022690,0.023871,0.023871,3138
2020-11-13,0.023864,0.024069,0.020318,0.020391,0.020391,3089
2020-11-14,0.020399,0.020703,0.020105,0.020577,0.020577,3080
2020-11-15,0.020566,0.020799,0.020216,0.020431,0.020431,2929
2020-11-16,0.020423,0.020825,0.017265,0.017667,0.017667,2886
2020-11-17,0.017640,0.018315,0.017102,0.018174,0.018174,4697
2020-11-18,0.018175,0.018946,0.017873,0.018326,0.018326,3264
2020-11-19,0.018328,0.018616,0.017730,0.018302,0.018302,4140
2020-11-20,0.018322,0.019336,0.018269,0.018997,0.018997,3161
2020-11-21,0.018995,0.019424,0.018844,0.018999,0.018999,4030
2020-11-22,0.019002,0.019175,0.018009,0.018926,0.018926,3249
2020-11-23,0.018925,0.019350,0.018544,0.018893,0.018893,3755
2020-11-24,0.018905,0.019628,0.018483,0.019539,0.019539,3697
2020-11-25,0.019537,0.019830,0.018946,0.019102,0.019102,2893
2020-11-26,0.019100,0.019237,0.016741,0.017499,0.017499,3999
2020-11-27,0.017522,0.020505,0.017057,0.020188,0.020188,2800
2020-11-28,0.020188,0.021290,0.019447,0.020817,0.020817,3026
2020-11-29,0.020816,0.022355,0.020630,0.021682,0.021682,2356
2020-11-30,0.021681,0.023121,0.017812,0.018253,0.018253,3891
2020-12-01,0.018252,0.018457,0.017039,0.017864,0.017864,2167
2020-12-02,0.017863,0.018830,0.017432,0.018255,0.018255,4304
2020-12-03,0.018252,0.018588,0.017980,0.018471,0.018471,3272
